Date,Canal,Category,Subcategory,Subcategory2,Marca,Modelo,SKU,UPC,Item,URL SKU,Image,Price,Sales Price,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price
18/10/2022,Etiendas3b,Lacteos,Queso,,Del Rancho,Queso Americano Del Rancho 126 gr,5469,7501032605377,Queso Americano Del Rancho 126 gr,https://www.etiendas3b.com.mx/producto/queso-americano-del-rancho-126-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/5469-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501032605377,10.0
18/10/2022,Etiendas3b,Queso,Lacteos,Los más vendidos,Vaca Blanca,Queso Crema Vaca Blanca 190 gr,19676,7502261262430,Queso Crema Vaca Blanca 190 gr,https://www.etiendas3b.com.mx/producto/queso-crema-vaca-blanca-190,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19676-2.png,23.0,23.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262430,23.0
18/10/2022,Etiendas3b,Los más vendidos,Queso,Lacteos,Del Parral,Queso Manchego Rallado Del Parral 300g,20238,7503004987504,Queso Manchego Rallado Del Parral 300g,https://www.etiendas3b.com.mx/producto/queso-manchego-rallado-del-parral,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20238-0.jpg,65.0,65.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503004987504,65.0
18/10/2022,Etiendas3b,Queso,Los más vendidos,Lacteos,Vaca Blanca,Queso Manchego Vaca Blanca 250gr,14903,7502261261679,Queso Manchego Vaca Blanca 250gr,https://www.etiendas3b.com.mx/producto/queso-manchego-vaca-blanca-250gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14903-1.jpg,50.0,50.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261261679,50.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Los más vendidos,Papel Higienico,Cloudy,Papel Higiénico Cloudy 4 Rollos de 450 Hojas c/u,4723,7502227984420,Papel Higiénico Cloudy 4 Rollos de 450 Hojas c/u,https://www.etiendas3b.com.mx/producto/higienico-4r-450h-cloudy-4unidades,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/4723-1.jpg,22.5,22.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502227984420,22.5
18/10/2022,Etiendas3b,Papel Higienico,Cuidado del Hogar,Los más vendidos,Cloudy,Papel Higiénico Cloudy Deluxe 4R,19833,7502261265578,Papel Higiénico Cloudy Deluxe 4R,https://www.etiendas3b.com.mx/producto/higienico-cloudy-deluxe-4r,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1656715802~19833-1.png,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265578,24.0
18/10/2022,Etiendas3b,Los más vendidos,Papel Higienico,Cuidado del Hogar,Cloudy,Papel Higiénico Cloudy Ecológico 4 Rollos de 450 Hojas c/u,20675,7502261267206,Papel Higiénico Cloudy Ecológico 4 Rollos de 450 Hojas c/u,https://www.etiendas3b.com.mx/producto/higienico-ecologico-4r-450h-cloudy,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655433196~20675-1.png,19.0,19.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261267206,19.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Los más vendidos,Papel Higienico,Sublime,Papel Higiénico Sublime XL 4 Rollos de 605 Hojas c/u,14507,7502261263284,Papel Higiénico Sublime XL 4 Rollos de 605 Hojas c/u,https://www.etiendas3b.com.mx/producto/higienico-xl-4r-605h-sublime,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14507-1.jpg,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263284,32.0
18/10/2022,Etiendas3b,Mascotas,Alimento,,Whiskas,Alimento Húmedo Para Gato Whiskas Sabor Salmón 85 gr,17757,706460000641,Alimento Húmedo Para Gato Whiskas Sabor Salmón 85 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-gato-salmon-whiskas,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17757-0.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,706460000641,11.5
18/10/2022,Etiendas3b,Alimento,Mascotas,,Pedigree,Alimento Húmedo Para Perro Razas Pequeñas Pedigree Sabor Res 100 gr,20696,706460249484,Alimento Húmedo Para Perro Razas Pequeñas Pedigree Sabor Res 100 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-perro-raza-pequena-pedig,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20696-0.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,706460249484,11.5
18/10/2022,Etiendas3b,Mascotas,Alimento,,Best Race,Alimento Seco Para Perro Adulto Best Race 18 kg,18225,7502261264687,Alimento Seco Para Perro Adulto Best Race 18 kg,https://www.etiendas3b.com.mx/producto/alimento-seco-perro-adulto-best-18kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655430436~18225-1.png,359.0,359.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264687,359.0
18/10/2022,Etiendas3b,Mascotas,Alimento,,Pedigree,Alimento Húmedo Para Perro Pedigree Sabor Pollo 100 gr,11830,706460249231,Alimento Húmedo Para Perro Pedigree Sabor Pollo 100 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-perro-pollo-pedigree-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11830-1.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,706460249231,11.5
18/10/2022,Etiendas3b,Alimento,Mascotas,,Supreme Cat,Alimento Húmedo Para Gato Zoopreme Cat Sabor Atún 85 gr,17297,7503018223605,Alimento Húmedo Para Gato Zoopreme Cat Sabor Atún 85 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-gato-atun-supreme-cat-85-gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657740292~17297-1.jpg,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503018223605,9.5
18/10/2022,Etiendas3b,Organicos,,,Aires del Campo,Avena Organica Aires del Campo 500gr,15651,7502219838809,Avena Organica Aires del Campo 500gr,https://www.etiendas3b.com.mx/producto/avena-organica-aires-del-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15651-1.jpg,55.0,55.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502219838809,55.0
18/10/2022,Etiendas3b,Organicos,,,Bove,Leche Orgánica Deslactosada Bove 1L,15667,7501639305731,Leche Orgánica Deslactosada Bove 1L,https://www.etiendas3b.com.mx/producto/leche-organica-deslactosada-bove,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15667-1.jpg,34.0,34.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501639305731,34.0
18/10/2022,Etiendas3b,Organicos,,,GUD,Alimento Liquido de Coco GUD 1L,13638,7501639308367,Alimento Liquido de Coco GUD 1L,https://www.etiendas3b.com.mx/producto/alimento-liquido-coco-gud,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13638-3.png,45.0,45.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501639308367,45.0
18/10/2022,Etiendas3b,Organicos,,,Aires del Campo,Barra Organica Amaranto Aires del Campo 150gr,15659,7502219831039,Barra Organica Amaranto Aires del Campo 150gr,https://www.etiendas3b.com.mx/producto/barra-organica-amaranto-aires-del-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15659-1.jpg,39.0,39.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502219831039,39.0
18/10/2022,Etiendas3b,Organicos,,,Bove,Leche Orgánica Entera Bove 1L,15666,7501639303690,Leche Orgánica Entera Bove 1L,https://www.etiendas3b.com.mx/producto/leche-organica-entera-bove-1L,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15666.png,34.0,34.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501639303690,34.0
18/10/2022,Etiendas3b,Desechables,Mercancias Generales,,Sublime,Servilletas Desechables Sublime 200 Unidades,16813,7502261263772,Servilletas Desechables Sublime 200 Unidades,https://www.etiendas3b.com.mx/producto/servilletas-desechables-sublime-200unidades,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655737831~16813-1.png,19.0,19.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263772,19.0
18/10/2022,Etiendas3b,Mercancias Generales,Focos,,Brillamax,Foco Led 5 W  Brillamax 1 Unidad,18932,7506031519359,Foco Led 5 W  Brillamax 1 Unidad,https://www.etiendas3b.com.mx/producto/foco-led-5-w-brillama1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18932-1.jpg,20.0,20.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7506031519359,20.0
18/10/2022,Etiendas3b,Mercancias Generales,Desechables,,Sterling Wrap,Papel Aluminio 10 Metros Sterling Wrap 1Unidad,18093,7502261264397,Papel Aluminio 10 Metros Sterling Wrap 1Unidad,https://www.etiendas3b.com.mx/producto/papel-aluminio-10-metros-sterling,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18093-3.png,28.0,28.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264397,28.0
18/10/2022,Etiendas3b,Mercancias Generales,Desechables,,Sterling Wrap,Papel Aluminio 24 metros Sterling Wrap,20075,7502261266971,Papel Aluminio 24 metros Sterling Wrap,https://www.etiendas3b.com.mx/producto/papel-aluminio-24-metros-sterling-wrap,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20075-3.png,50.0,50.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266971,50.0
18/10/2022,Etiendas3b,Perecederos,Los más vendidos,Frutas,Frescos 3B,Naranja Valenciana Frescos 3B,18687,7502261267497,"Naranja Valenciana Frescos 3B, 1 unidad",https://www.etiendas3b.com.mx/producto/naranja-valenciana-frescos-3b,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18687-0.jpg,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261267497,5.0
18/10/2022,Etiendas3b,Los más vendidos,Perecederos,Frutas,Frescos 3B,Plátano Tabasco Frescos 3B ,18557,7502261267435,Plátano Tabasco Frescos 3B ,https://www.etiendas3b.com.mx/producto/platano-tabasco-frescos-3b,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18557-0.jpg,18.0,18.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261267435,18.0
18/10/2022,Etiendas3b,Panaderia,Dulces,,Vuala,Pan Dulce Vualá Swich Roll 32 gr,19444,7500464333841,Pan Dulce Vualá Swich Roll 32 gr,https://www.etiendas3b.com.mx/producto/pan-dulce-vuala-roll-vuala-32-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19444-1.jpg,6.0,6.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500464333841,6.0
18/10/2022,Etiendas3b,Dulces,Panaderia,,Molino Blanco,Rosca De Nuez Molino Blanco 610 gr,19223,7502261265110,Rosca De Nuez Molino Blanco 610 gr,https://www.etiendas3b.com.mx/producto/pan-dulce-rosca-nuez-molino,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19223.png,55.0,55.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265110,55.0
18/10/2022,Etiendas3b,Panaderia,Dulces,,Molino Blanco,Mantecadas Con Nuez Molino Blanco 248gr,18223,7502261261808,Mantecadas Con Nuez Molino Blanco 248gr,https://www.etiendas3b.com.mx/producto/mantecadas-nuez-molino-blanco,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18223-1.png,26.0,26.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261261808,26.0
18/10/2022,Etiendas3b,Pastas,Despensa,,Fontina,Sopa Instantánea De Letra Fontina 82 gr,17587,7502261263963,Sopa Instantánea De Letra Fontina 82 gr,https://www.etiendas3b.com.mx/producto/sopa-instantanea-letra-fontina-82gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17587.png,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263963,8.5
18/10/2022,Etiendas3b,Despensa,Pastas,,Della Nonna,Pasta Spaghetti Della Nonna 450 gr,19311,7502261265189,Pasta Spaghetti Della Nonna 450 gr,https://www.etiendas3b.com.mx/producto/pasta-spaghetti-della-nonna-450,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19311-0.png,14.5,14.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265189,14.5
18/10/2022,Etiendas3b,Despensa,Pastas,,Della Nonna,Pasta Codo Della Nonna 450 gr,19313,7502261265202,Pasta Codo Della Nonna 450 gr,https://www.etiendas3b.com.mx/producto/pasta-codo-della-nonna-450,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19313.png,14.5,14.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265202,14.5
18/10/2022,Etiendas3b,Pastas,Despensa,,Nissin,Sopa Instantánea Nissin Sabor Flamas Limón 64 gr,20283,7503020651557,Sopa Instantánea Nissin Sabor Flamas Limón 64 gr,https://www.etiendas3b.com.mx/producto/sopa-flamas-limon-nissin,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657641594~20283-1.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503020651557,10.5
18/10/2022,Etiendas3b,Pastas,Despensa,,Nissin,Sopa Instantánea Nissin Sabor Pollo Habanero 64 gr,20149,70662141236,Sopa Instantánea Nissin Sabor Pollo Habanero 64 gr,https://www.etiendas3b.com.mx/producto/sopa-pollo-habanero-limon-nissin,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657640762~20149-1.png,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,70662141236,10.5
18/10/2022,Etiendas3b,Pastas,Despensa,,La Moderna,Pasta Codo La Moderna 450 gr,11207,7501018310974,Pasta Codo La Moderna 450 gr,https://www.etiendas3b.com.mx/producto/pasta-codo-la-moderna-450-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11207-1.jpg,17.0,17.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501018310974,17.0
18/10/2022,Etiendas3b,Congelados,Postres,,Holanda,Paquete Paleta Helada Mini Magnum 6pzs,20618,7501130934393,Paquete Paleta Helada Mini Magnum 6pzs,https://www.etiendas3b.com.mx/producto/paquete-paleta-helada-mini-magnum-6pzs,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20618-0.jpg,115.0,115.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501130934393,115.0
18/10/2022,Etiendas3b,Congelados,Postres,,Holanda,Helado Holanda sabor Mordisko 1.3 L,19568,7506306413610,Helado Holanda sabor Mordisko 1.3 L,https://www.etiendas3b.com.mx/producto/helado-mordisko-holanda-44256-l,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657736231~19568-1.jpg,77.0,77.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7506306413610,77.0
18/10/2022,Etiendas3b,Congelados,Postres,,Vips,Pastel Cheesecake sabor Fresa Vips 600 gr,16593,7503021936080,Pastel Cheesecake sabor Fresa Vips 600 gr,https://www.etiendas3b.com.mx/producto/pastel-cheesecake-fresa-vips,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16593-1.jpg,99.0,99.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503021936080,99.0
18/10/2022,Etiendas3b,Postres,Congelados,Los más vendidos,El Eden,Helado sabor limón El Edén 1 L,20460,7502261262881,Helado sabor limón El Edén 1 L,https://www.etiendas3b.com.mx/producto/helado-limon-el-eden,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20460-0.jpg,38.0,38.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262881,38.0
18/10/2022,Etiendas3b,Postres,Los más vendidos,Congelados,El Eden,Helado sabor Vainilla El Edén 1 L,15270,7502261262843,Helado sabor Vainilla El Edén 1 L,https://www.etiendas3b.com.mx/producto/helado-vainilla-el-eden,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15270.png,38.0,38.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262843,38.0
18/10/2022,Etiendas3b,Postres,Lacteos,,Lala,Postre Natilla Chocolate Lala 125 gr,13345,7501020514308,Postre Natilla Chocolate Lala 125 gr,https://www.etiendas3b.com.mx/producto/postre-natilla-chocolate-lala-125-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13345-1.png,6.5,6.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501020514308,6.5
18/10/2022,Etiendas3b,Postres,Lacteos,,Lala,Postre Arroz con Leche Lala 125 gr,16226,7501020532036,Postre Arroz con Leche Lala 125 gr,https://www.etiendas3b.com.mx/producto/postre-arroz-con-leche-lala-125-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16226-1.jpg,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501020532036,8.5
18/10/2022,Etiendas3b,Lacteos,Postres,,Lala,Postre Natilla Vainilla Lala 125 gr,3843,7501020514315,Postre Natilla Vainilla Lala 125 gr,https://www.etiendas3b.com.mx/producto/postre-natilla-vainilla-lala-125-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/3843-1.jpg,6.5,6.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501020514315,6.5
18/10/2022,Etiendas3b,Despensa,Postres,,Spinni,Polvo Para Gelatina Spinni Sabor Fresa  120gr,19547,7502261264502,Polvo Para Gelatina Spinni Sabor Fresa  120gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-fresa-spinni-120gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19547-1.png,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264502,9.5
18/10/2022,Etiendas3b,Despensa,Postres,,Spinni,Polvo Para Gelatina Spinni sabor limón,19548,7502261265776,"Polvo Para Gelatina Spinni sabor limón, uva o piña, 120gr",https://www.etiendas3b.com.mx/producto/postre-gelatina-fresa-yomilala-2399,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1658327994~19548-1.jpg,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265776,9.5
18/10/2022,Etiendas3b,Despensa,Postres,,D Gari,Polvo Para Gelatina D'Gari Sabor Limón 120 gr,14598,735257002490,Polvo Para Gelatina D'Gari Sabor Limón 120 gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-limon-d-gari-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14598-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002490,12.0
18/10/2022,Etiendas3b,Postres,Despensa,,D Gari,Flan D’Gari sabor Vainilla Con Caramelo 134 gr,18931,735257002889,Flan D’Gari sabor Vainilla Con Caramelo 134 gr,https://www.etiendas3b.com.mx/producto/flan-con-caramelo-d-gari-134-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18931-1.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002889,10.5
18/10/2022,Etiendas3b,Despensa,Postres,,DGari,Flan  D'Gari Sabor Vainilla  140 gr,2770,735257005019,Flan  D'Gari Sabor Vainilla  140 gr,https://www.etiendas3b.com.mx/producto/flan-vainilla-dgari-140-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655493142~2770-1.png,8.0,8.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257005019,8.0
18/10/2022,Etiendas3b,Lacteos,Mantequilla,,Vaca Blanca,Mantequilla Sin Sal Vaca Blanca 90gr,14517,900000121,Mantequilla Sin Sal Vaca Blanca 90gr,https://www.etiendas3b.com.mx/producto/mantequilla-sin-sal-vaca-blanca,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14517-1.png,21.0,21.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,900000121,21.0
18/10/2022,Etiendas3b,Lacteos,Mantequilla,,Helvetia,Margarina Sin Sal Helvetia 225 gr,9610,7502261254091,Margarina Sin Sal Helvetia 225 gr,https://www.etiendas3b.com.mx/producto/margarina-sin-sal-helvetia-225gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/9610-1.jpg,20.0,20.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261254091,20.0
18/10/2022,Etiendas3b,Los más vendidos,Despensa,Aceite,Maravilla,Aceite de Canola Maravilla 946 Ml,18185,7501009600060,Aceite de Canola Maravilla 946 Ml,https://www.etiendas3b.com.mx/producto/aceite-canola-maravilla-946-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18185-1.png,50.0,50.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501009600060,50.0
18/10/2022,Etiendas3b,Los más vendidos,Aceite,Despensa,Carapelli,Aceite de Oliva Carapelli Extra Virgen 500 Ml,16672,19521550000,Aceite de Oliva Carapelli Extra Virgen 500 Ml,https://www.etiendas3b.com.mx/producto/aceite-oliva-carapelli-500-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16672-1.jpg,119.0,119.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,19521550000,119.0
18/10/2022,Etiendas3b,Jugos,Los más vendidos,Bebidas,Acapulcoco,Agua De Coco Natural Acapulcoco 330 Ml,11953,7503006575709,Agua De Coco Natural Acapulcoco 330 Ml,https://www.etiendas3b.com.mx/producto/agua-coco-natural-acapulcoco-330-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11953-1.jpg,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503006575709,15.0
18/10/2022,Etiendas3b,Aguas,Los más vendidos,Bebidas,Burst,Agua Mineral Burst 2 L,9677,7502261253728,Agua Mineral Burst 2 L,https://www.etiendas3b.com.mx/producto/agua-mineral-burst-2l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/9677.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261253728,12.0
18/10/2022,Etiendas3b,Aguas,Los más vendidos,Bebidas,Burst,Agua natural purificada Burst 10 L,16794,7502261263505,Agua natural purificada Burst 10 L,https://www.etiendas3b.com.mx/producto/agua-purificada-burst-10l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16794.png,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263505,25.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Arcoiris,Detergente Multiusos en polvo Arcoiris Floral 4.5 kg,18063,17499035758,Detergente Multiusos en polvo Arcoiris Floral 4.5 kg,https://www.etiendas3b.com.mx/producto/detergente-multiusos-floral-arcoiris-4-5-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18063.png,79.0,79.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,17499035758,79.0
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Arcoiris,Detergente Floral Arcoiris 1.8 kg,15573,17499038001,Detergente Floral Arcoiris 1.8 kg,https://www.etiendas3b.com.mx/producto/detergente-multiusos-floral-arcoiris-1-8-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15573.png,37.0,37.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,17499038001,37.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Salvo,Detergente Multiusos Tripl3 Poder Salvo 900 gr,18876,7500435161299,Detergente Multiusos Tripl3 Poder Salvo 900 gr,https://www.etiendas3b.com.mx/producto/detergente-multiusos-tripl3-poder-salvo-900-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655498446~18876-1.png,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500435161299,32.0
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Ace,Detergente Ropa Regular Ace 750 gr,18776,7500435143592,Detergente Ropa Regular Ace 750 gr,https://www.etiendas3b.com.mx/producto/detergente-ropa-regular-ace,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18776.png,26.0,26.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500435143592,26.0
18/10/2022,Etiendas3b,Yogurth,Lacteos,,Danonino,Petit Suisse Maxi Fresa Danonino 336 gr,14148,7501032397951,Petit Suisse Maxi Fresa Danonino 336 gr,https://www.etiendas3b.com.mx/producto/petit-suisse-maxi-fresa-danonino-336-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14148-2.jpg,34.0,34.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501032397951,34.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,Yogurt Batido Durazno Vaca Blanca 1Kg,13687,7502261257955,Yogurt Batido Durazno Vaca Blanca 1Kg,https://www.etiendas3b.com.mx/producto/yogurt-batido-durazno-vaca-blanca-1kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13687-1.png,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257955,32.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,Yogurt Batido Fresa Vaca Blanca 125gr,13696,7502261258020,Yogurt Batido Fresa Vaca Blanca 125gr,https://www.etiendas3b.com.mx/producto/yogurt-batido-fresa-vaca-blanca-125gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13696-5.png,4.5,4.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261258020,4.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,Yogurt Batido Natural Vaca Blanca 1Kg,13691,7502261257993,Yogurt Batido Natural Vaca Blanca 1Kg,https://www.etiendas3b.com.mx/producto/yogurt-batido-natural-vaca-blanca-1kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13691-1.png,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257993,32.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Valentina,Salsa Valentina Amarilla 370 Ml,2552,9000000137,Salsa Valentina Amarilla 370 Ml,https://www.etiendas3b.com.mx/producto/salsa-amarilla-valentina-370-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2552-1.jpg,13.0,13.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000137,13.0
